price,market_cap,vol_24hr,date,ticker,type,daily_return,rolling_returns
105745.41660358038,2101348752694.3137,38279231892.56757,2025-05-30,BTC,BTC,-1.9406555486743637,-0.7488742943634408
104010.91956242644,2066830946978.0637,39680060337.610214,2025-05-31,BTC,BTC,-1.6402574190579222,-0.4269715008538168
104687.50742934884,2080467809295.7695,20432694555.09522,2025-06-01,BTC,BTC,0.6504969572125763,-0.41594629731420685
105710.00593822816,2101178071590.9749,17721500507.53389,2025-06-02,BTC,BTC,0.9767149242419171,-0.4129312205088719
105884.74263221149,2104229403094.936,26313843058.73954,2025-06-03,BTC,BTC,0.16529815927306402,-0.4570183310152955
105434.47745144971,2095294001281.4797,25925661121.080395,2025-06-04,BTC,BTC,-0.4252408511071004,-0.477375121106752
104812.9182188067,2083148839111.2068,25812143562.797962,2025-06-05,BTC,BTC,-0.589521803177917,-0.400452225898535
101650.7387545425,2020294099992.3677,39711941132.0234,2025-06-06,BTC,BTC,-3.0169749282839997,-0.5542121372713401
104409.74967959142,2075175500201.4253,29897390978.090103,2025-06-07,BTC,BTC,2.71420646701952,0.06785413216829442
105681.4546141758,2100553336902.5076,17749731308.73042,2025-06-08,BTC,BTC,1.2179944291476064,0.14892519958758443
105692.24740699006,2100654769399.4705,16044679696.270103,2025-06-09,BTC,BTC,0.010212570269452215,0.010853434734375167
110261.57485948496,2191877481230.9468,38222993297.50514,2025-06-10,BTC,BTC,4.323238046873712,0.6048448472487534
110212.73252109604,2189350055406.3333,36303839182.734825,2025-06-11,BTC,BTC,-0.044296790111297835,0.6592654273910108
108679.9760916168,2159529375273.4956,30338936631.626648,2025-06-12,BTC,BTC,-1.3907253675847775,0.5448077753328879
105979.22902375912,2107911943768.2988,35865159511.38857,2025-06-13,BTC,BTC,-2.485045695612742,0.6207976657144962
106045.56440819203,2107973087547.7922,49471015505.74361,2025-06-14,BTC,BTC,0.06259281657732263,0.2419957156513252
105482.90611628917,2097486541223.27,17916412455.866283,2025-06-15,BTC,BTC,-0.5305816372828787,-0.007800865267315541
105554.49383061715,2098499110552.6216,16568441852.649668,2025-06-16,BTC,BTC,0.06786664964373301,0.0004354317861531446
106951.2720181497,2127895470544.7178,32095957011.724205,2025-06-17,BTC,BTC,1.3232768561933117,-0.4281304525967612
104683.42479835715,2080968120976.949,38603212010.889435,2025-06-18,BTC,BTC,-2.1204490390798636,-0.724723631020842
104722.695052907,2081677732261.6853,30339326410.154945,2025-06-19,BTC,BTC,0.03751334523636185,-0.5206895291892507
104690.65002458123,2081355279873.408,18063282658.152298,2025-06-20,BTC,BTC,-0.030599888887106186,-0.17005441394273127
103290.105144757,2054120245608.2085,30632751225.407444,2025-06-21,BTC,BTC,-1.3377936611296048,-0.3701096250437209
101532.5683847329,2017415966695.5278,21644463198.719532,2025-06-22,BTC,BTC,-1.7015538492878735,-0.537391369615863
100852.58264648831,2005179769771.7349,51287142390.02526,2025-06-23,BTC,BTC,-0.6697217937676414,-0.6427611472460593
105511.62437933135,2097741233586.5918,50011797128.6837,2025-06-24,BTC,BTC,4.619655352975993,-0.17184993341996194
105976.06929808448,2107110352429.8032,31704641076.941063,2025-06-25,BTC,BTC,0.44018364941798005,0.1939547363654443
107238.53045016268,2132141147369.0017,30468274982.034847,2025-06-26,BTC,BTC,1.1912700295830136,0.3587771198435374
106984.01253775663,2127292099754.93,24320699663.15122,2025-06-27,BTC,BTC,-0.23733812029841372,0.3292430867847792
107078.91560644074,2129020567385.9595,25194306261.888832,2025-06-28,BTC,BTC,0.08870771102422736,0.5330289970924695
107331.58548463577,2134239999929.6584,8960877693.57604,2025-06-29,BTC,BTC,0.23596604127342768,0.8098175528869411
108396.61631317894,2155183166489.813,14881078675.366829,2025-06-30,BTC,BTC,0.9922809056944537,1.0472465099529547
107132.79910701896,2130471589191.581,22489515582.41552,2025-07-01,BTC,BTC,-1.1659194254814764,0.2207358273161734
105613.39974163055,2100087563077.9324,25033160828.30909,2025-07-02,BTC,BTC,-1.418239211570138,-0.04475315282498636
108824.44423167943,2163835371770.0977,36395184773.06136,2025-07-03,BTC,BTC,3.040376029844971,0.21940484721243614
109602.20483914016,2179664531219.9346,29892049537.628605,2025-07-04,BTC,BTC,0.7146929285528403,0.3554092827626153
108040.8919400104,2148601712907.3433,24248906784.57383,2025-07-05,BTC,BTC,-1.4245269074844358,0.13923290868994911
108217.46849992426,2152344091389.654,10042942280.966904,2025-07-06,BTC,BTC,0.16343493351749228,0.12887132186767264
109215.19771840284,2171497503296.0474,14638669497.351297,2025-07-07,BTC,BTC,0.9219668804942183,0.11882646112478186
108300.71675785031,2153777588647.4504,25493246475.80407,2025-07-08,BTC,BTC,-0.8373202444868499,0.16576920126687136
108953.19187727802,2167049398056.7417,20488865138.27645,2025-07-09,BTC,BTC,0.6024661137622678,0.4544413906000722
111327.53054245669,2215210888568.426,37078460440.66385,2025-07-10,BTC,BTC,2.1792281843868055,0.33142026982033423
115879.65030112496,2303292356999.7437,56204086624.04028,2025-07-11,BTC,BTC,4.088943441471771,0.8134560573801816
117571.02510036016,2338612196961.7437,64185145923.88688,2025-07-12,BTC,BTC,1.459596050592138,1.2254736228196919
117418.95745007684,2335485977830.673,24351256098.393543,2025-07-13,BTC,BTC,-0.12934109416288253,1.1836484760082098
119117.55666327637,2369050366835.5605,27310851454.97692,2025-07-14,BTC,BTC,1.4466141158864687,1.2585980810642456
119833.67446712355,2383825813673.847,68915956378.80447,2025-07-15,BTC,BTC,0.6011857730355619,1.4640989407103044
117678.19493404306,2341223394839.9204,80299520980.2335,2025-07-16,BTC,BTC,-1.7987260614893752,1.1210714871029268
118748.1627367753,2363194640209.576,50374263848.76278,2025-07-17,BTC,BTC,0.9092319977646923,0.9396434604426249
119445.36520434043,2376237382764.3013,49282617205.72662,2025-07-18,BTC,BTC,0.5871269512696342,0.43938396184231976
117988.94664455787,2347165317624.536,58896449260.69391,2025-07-19,BTC,BTC,-1.2193177669899469,0.05668198790202191
117901.62655900871,2345398337785.541,23934511126.349533,2025-07-20,BTC,BTC,-0.07400700492072865,0.06458685779375818
117256.9208222684,2333757287859.664,36702153882.06748,2025-07-21,BTC,BTC,-0.546816660258409,-0.2201889673697958
117482.46977767294,2337365497467.1313,46344384345.39471,2025-07-22,BTC,BTC,0.19235449287162698,-0.27859343596464364
119955.79570607653,2387516761560.4927,58939000420.94166,2025-07-23,BTC,BTC,2.1052723296370646,0.2791206199105621
118629.05588130427,2359931875300.5244,45225685167.61703,2025-07-24,BTC,BTC,-1.1060239457067356,-0.008773086299641924
118354.43517438594,2354764508342.9937,51940414419.3327,2025-07-25,BTC,BTC,-0.23149531527343337,-0.12571912437722302
117540.80837085741,2338855554998.7812,91617702596.10347,2025-07-26,BTC,BTC,-0.6874493569503426,-0.049737922942993826
117959.54234360624,2346959472845.027,25145925063.881348,2025-07-27,BTC,BTC,0.3562456125260516,0.011726736692260495
119418.91405141471,2376524838793.0137,30220402191.467663,2025-07-28,BTC,BTC,1.2371798659216893,0.2665833832894174
118003.30201607826,2349472897426.4688,43433742203.62158,2025-07-29,BTC,BTC,-1.1854169388334723,0.06975889304583179
117853.30892863822,2345126504020.1143,42860287143.68828,2025-07-30,BTC,BTC,-0.12710922904479727,-0.2491527581944342
117833.24087995925,2343717963709.7124,43054424656.58649,2025-07-31,BTC,BTC,-0.01702798916839443,-0.09358190726038547
115700.00243915782,2302199162425.1206,45238249453.35885,2025-08-01,BTC,BTC,-1.810387650268086,-0.3191379551167644
113234.6051343189,2253609880959.403,65794680822.25255,2025-08-02,BTC,BTC,-2.130853286831491,-0.5253385165283571
112554.90232221723,2240413983638.112,33543439044.09785,2025-08-03,BTC,BTC,-0.6002606811719935,-0.661982272770935
114199.10966460757,2272802075267.0376,24689273719.085533,2025-08-04,BTC,BTC,1.4608047348158903,-0.6300358629289062
115138.68613070177,2292395156144.1514,32488023582.82734,2025-08-05,BTC,BTC,0.822752882096589,-0.3431544599388974
114128.35408881678,2271583255077.356,37316213251.97167,2025-08-06,BTC,BTC,-0.877491376563122,-0.4503519095843724
115022.09576830892,2289295036528.6577,32052509631.058872,2025-08-07,BTC,BTC,0.7831022243575125,-0.3360475933663857
117463.47451085235,2337732858703.5435,38289687095.00489,2025-08-08,BTC,BTC,2.122530220159735,0.22579781669473162
116688.36663186055,2323026541073.3213,33017415812.97353,2025-08-09,BTC,BTC,-0.6598714044681042,0.4359380856037869
116510.08393213755,2318815857401.68,27638785406.21056,2025-08-10,BTC,BTC,-0.15278532459491734,0.49986313654336917
119266.92516880555,2374097296837.8896,37157754754.85189,2025-08-11,BTC,BTC,2.366182517106208,0.6292028197277002
118773.79960860992,2364060561672.9995,61739781527.95854,2025-08-12,BTC,BTC,-0.4134637993707724,0.45260043666093436
120202.53485503166,2392854421745.6157,46941089789.57991,2025-08-13,BTC,BTC,1.202904387272108,0.7497998314945387
123560.99363577305,2458895200752.567,61818118105.53991,2025-08-14,BTC,BTC,2.7939999641370283,1.0370709371773266
118405.59579823953,2360043737045.272,73822008367.99681,2025-08-15,BTC,BTC,-4.17235058236124,0.13780225110290165
117339.79190213277,2335290383260.173,44268714220.021,2025-08-16,BTC,BTC,-0.9001296677927928,0.10347964205651751
117501.21653394958,2339465736068.208,23202714236.542347,2025-08-17,BTC,BTC,0.13757023870593077,0.14495900824235294
117542.83687778088,2340648324181.828,20906566026.645443,2025-08-18,BTC,BTC,0.03542120248538616,-0.18800689384633587
116256.41276740946,2313556987528.4634,47337926940.98573,2025-08-19,BTC,BTC,-1.0944300346511282,-0.2852877846006724
112778.34483555844,2245419916215.7417,46156885037.403885,2025-08-20,BTC,BTC,-2.9917213588978364,-0.8845200340535216
114252.39755195397,2274471285844.184,42166369117.006935,2025-08-21,BTC,BTC,1.307035245591548,-1.0969435652743045
112414.39987336512,2238121481749.57,32048202090.65466,2025-08-22,BTC,BTC,-1.6087169442138394,-0.7307101883961045
116834.24948202295,2326174803320.612,50878158870.82928,2025-08-23,BTC,BTC,3.931746834601957,-0.04044211662542585
115359.98346714744,2296786080139.701,27306719885.257973,2025-08-24,BTC,BTC,-1.2618440409482456,-0.24035844229030826
113399.54847314971,2259663171125.389,40682656776.69001,2025-08-25,BTC,BTC,-1.6994064450052804,-0.48819096336040346
110185.35443900425,2194453712375.598,52854872363.936554,2025-08-26,BTC,BTC,-2.834397559269386,-0.7367577525915833
111842.70999260596,2227025695775.593,43023800053.0546,2025-08-27,BTC,BTC,1.504152309569573,-0.09449008566766752
111216.08479629169,2215255294289.9937,36957904262.995804,2025-08-28,BTC,BTC,-0.5602736167209299,-0.3612484945694501
112525.59740669793,2239422945686.892,34222495087.206894,2025-08-29,BTC,BTC,1.1774489389774878,0.036775203029310956
108480.30666639366,2160278651486.2852,51702115726.38959,2025-08-30,BTC,BTC,-3.594996012936935,-1.0384737751905306
108781.95727925687,2166165747945.1812,27799981330.792213,2025-08-31,BTC,BTC,0.2780694691349561,-0.8184861308929305
108253.36092385623,2155694976689.5986,26140904019.246822,2025-09-01,BTC,BTC,-0.48592282086233896,-0.6451313274439389
109162.68557992298,2174100506466.4321,42999610648.39302,2025-09-02,BTC,BTC,0.8399966969213635,-0.12021786227383181
111190.18209845416,2212595221503.454,50235464642.845955,2025-09-03,BTC,BTC,1.8573164518261631,-0.06976584195146181
111711.51977725117,2225365905592.233,36406080683.42747,2025-09-04,BTC,BTC,0.4688702446187243,0.0772547096684888
110724.736377486,2204051936301.3257,38708366685.43147,2025-09-05,BTC,BTC,-0.8833318190754058,-0.21714254148192458
110662.18112628513,2204045604630.5625,56020470627.40665,2025-09-06,BTC,BTC,-0.05649618436445181,0.28835743402843017
110209.1888247784,2195288669199.568,19340758702.076332,2025-09-07,BTC,BTC,-0.409346984576231,0.1901550834982606
111131.9923868407,2213764479139.3647,22147049159.335133,2025-09-08,BTC,BTC,0.8373199838440648,0.3791897698848897
112025.12878118771,2231763512226.867,37159847899.8603,2025-09-09,BTC,BTC,0.8036717196953314,0.37400048742402797
111547.43956434788,2222026777598.0474,45338021458.38368,2025-09-10,BTC,BTC,-0.4264125576439848,0.04775348607114971
113975.32489468766,2270241314652.7144,52205187155.05567,2025-09-11,BTC,BTC,2.1765495826905124,0.2917076772242623
115503.16663193036,2299764311655.674,43752917632.95067,2025-09-12,BTC,BTC,1.3405021996247157,0.6093982513242796
116160.14344594491,2314347371939.946,51192951485.864395,2025-09-13,BTC,BTC,0.5687954998741418,0.6987256347869358
115970.58488443034,2310166037871.29,30063858747.76022,2025-09-14,BTC,BTC,-0.16318726534870764,0.7338913089622964
115373.55555886829,2297459118244.424,26889399414.610912,2025-09-15,BTC,BTC,-0.5148109981138904,0.5407297401111598
115397.25272727509,2297977599504.5527,46947581231.08198,2025-09-16,BTC,BTC,0.020539514702488937,0.4288537108264681
116762.8496864193,2325326932460.9644,39964451595.099724,2025-09-17,BTC,BTC,1.1833877556614025,0.6588251841558092
116455.94648225319,2321583680138.891,54740952295.37868,2025-09-18,BTC,BTC,-0.2628431945523202,0.3103405016925474
117145.49508952006,2333705338232.097,43642467075.25838,2025-09-19,BTC,BTC,0.5921111184923111,0.20342749010220387
115655.81046441344,2303469041668.8,34296721252.33001,2025-09-20,BTC,BTC,-1.2716533606078717,-0.05949377568094093
115715.51536781774,2305371926506.302,18774953731.290394,2025-09-21,BTC,BTC,0.05162291731350965,-0.028806606729195598
115304.47999407038,2297332085237.645,18659113982.495464,2025-09-22,BTC,BTC,-0.35521198038208635,-0.006006747053223587
112696.74101711863,2245929069310.8535,69152342029.46799,2025-09-23,BTC,BTC,-2.2616111508294012,-0.33202827070063645
112022.16587861195,2232693472656.6514,46154878824.043465,2025-09-24,BTC,BTC,-0.5985755510039215,-0.5865944573671114
2365.231040243019,284621591999.18945,20613586399.40693,2024-10-03,ETH,ETH,-3.5242034355751906,-1.189023661920677
2348.0048369247393,282601960212.3656,18771995105.191242,2024-10-04,ETH,ETH,-0.7283095403867956,-1.5832816239269512
2416.9184055552637,290928251441.44226,15230883994.399237,2024-10-05,ETH,ETH,2.934984099980942,-1.5291188104566567
2415.4038137445546,290706276902.6144,7362867897.959902,2024-10-06,ETH,ETH,-0.06266623677604333,-1.4429062740934013
2438.030912544012,293516242471.9333,7641011283.520121,2024-10-07,ETH,ETH,0.9367832687313449,-1.199241026168815
2422.7506412955013,291612805733.03143,16943828822.371426,2024-10-08,ETH,ETH,-0.626746411207979,-0.954301669682137
2441.4651696200294,294190554781.40424,13601054198.545612,2024-10-09,ETH,ETH,0.7724496283497473,-0.0425298038405678
2367.615096789395,285084590935.4484,14384326799.317202,2024-10-10,ETH,ETH,-3.024825983576407,0.028809832159258444
2381.7817088014776,286552629874.8065,14686776834.298496,2024-10-11,ETH,ETH,0.5983494543219114,0.21833254568907373
2435.7137843692162,293162664953.97815,13097241431.234644,2024-10-12,ETH,ETH,2.264358457722704,0.12252888250932546
2477.6130275578225,298282533565.2097,8538997411.470292,2024-10-13,ETH,ETH,1.720203886741034,0.3772246144403365
2466.8607267086663,296977636559.92773,7516544091.44527,2024-10-14,ETH,ETH,-0.43397821732293895,0.18140154500401026
2628.504376157751,316451494816.54065,21502937840.286705,2024-10-15,ETH,ETH,6.552605410551604,1.2070232338268079
2602.0760435960988,313216116600.22363,21986428173.14599,2024-10-16,ETH,ETH,-1.0054513434093693,0.9530373807183626
2611.700159182395,314435102932.4304,16135687550.25065,2024-10-17,ETH,ETH,0.3698629642274298,1.4379929446903392
2603.1202923346113,313194633306.5954,14330391810.475258,2024-10-18,ETH,ETH,-0.32851653424371685,1.3055835177523925
2643.156520987104,318245706033.605,16301885114.203026,2024-10-19,ETH,ETH,1.5380091642475113,1.201819332970222
2649.979289580214,318975355966.1185,7337169826.464913,2024-10-20,ETH,ETH,0.25812957117505864,0.9929515736036542
2742.9591411600395,330127637903.2564,12697856633.571321,2024-10-21,ETH,ETH,3.5087010659073714,1.5561914712079843
2665.731938974013,320871813296.62164,17340865615.868176,2024-10-22,ETH,ETH,-2.8154703811361204,0.21789492953830925
2619.5653130506435,315286963217.6233,15418370745.51069,2024-10-23,ETH,ETH,-1.731855527121684,0.11412290329369286
2524.1038563091197,303758669310.65466,19004341635.326817,2024-10-24,ETH,ETH,-3.644171659547324,-0.4593106143884148
2536.234041319884,305016120148.3843,16708110976.636312,2024-10-25,ETH,ETH,0.4805739264826414,-0.34372626285607794
2422.09328922875,290598017399.4684,23734197478.807434,2024-10-26,ETH,ETH,-4.500402968794381,-1.2063565675763483
2479.3736032443317,298518432454.89374,13434262241.34632,2024-10-27,ETH,ETH,2.3649094884293564,-0.9053880079685913
2505.502947138879,301656245036.7335,8656317174.654642,2024-10-28,ETH,ETH,1.0538687618661502,-1.2560783371173374
2564.8138556782997,308760527470.31,19560694034.693996,2024-10-29,ETH,ETH,2.367225654519789,-0.5156931891664931
2638.637351278122,317633905084.8851,22541317733.245987,2024-10-30,ETH,ETH,2.8783178723236658,0.14290301075427111
2657.6141818494384,320125387602.99,22790792400.863556,2024-10-31,ETH,ETH,0.719190553492477,0.766240469759957
2514.750787241073,302903644448.69275,20097565241.562813,2024-11-01,ETH,ETH,-5.375625837041054,-0.07035949645771376
2513.8372870612066,302633410028.4328,20396109310.40712,2024-11-02,ETH,ETH,-0.036325674277593034,0.5673658313303988
2491.352150058657,299972542553.578,8253307127.229915,2024-11-03,ETH,ETH,-0.8944547492505173,0.10174236880470255
2456.979687344711,296080479788.81036,14546539750.496363,2024-11-04,ETH,ETH,-1.379670983611736,-0.2459061662635669
2395.9472139132804,288417039274.4664,17316680977.698635,2024-11-05,ETH,ETH,-2.484044688924103,-0.9389447867555515
2422.368479855642,291680535424.015,18024855703.904736,2024-11-06,ETH,ETH,1.1027482487482532,-1.1925975901234676
2720.6217450068793,327447580506.6538,42388106411.06861,2024-11-07,ETH,ETH,12.312464748096929,0.4635844376771683
2894.9718733838376,348640981227.00085,36844374455.9351,2024-11-08,ETH,ETH,6.408466325645623,2.1470261752038367
2960.9593369382137,356482981903.24994,33688997426.40259,2024-11-09,ETH,ETH,2.2793818537948596,2.4778415363570443
3130.035524073996,376942816358.42664,30583711140.36284,2024-11-10,ETH,ETH,5.710182677166231,3.421361168702294
3191.9044555518153,384143201744.36383,47726595161.32535,2024-11-11,ETH,ETH,1.976620744460167,3.9008314155697086
